k1_s1->n1,k1_s1->n3,k1_s1->n5,k1_s2->n1,k1_s2->n3,k1_s3->n2,k1_n1->n2,k1_n1->n4,k1_n1->n7,k1_n2->n6,k1_n2->n8,k1_n3->n2,k1_n3->n4,k1_n3->n8,k1_n4->n7,k1_n4->n8,k1_n4->t2,k1_n5->n2,k1_n5->n6,k1_n5->n7,k1_n6->n7,k1_n6->n8,k1_n6->t3,k1_n7->n3,k1_n7->n8,k1_n7->t1,k1_n7->t3,k1_n8->n4,k1_n8->t3,k1_n8->t2,k1_s1->t1,k1_s1->t2,k1_s1->t3,k1_s2->t1,k1_s2->t2,k1_s2->t3,k1_s3->t1,k1_s3->t2,k1_s3->t3,k2_s1->n1,k2_s1->n3,k2_s1->n5,k2_s2->n1,k2_s2->n3,k2_s3->n2,k2_n1->n2,k2_n1->n4,k2_n1->n7,k2_n2->n6,k2_n2->n8,k2_n3->n2,k2_n3->n4,k2_n3->n8,k2_n4->n7,k2_n4->n8,k2_n4->t2,k2_n5->n2,k2_n5->n6,k2_n5->n7,k2_n6->n7,k2_n6->n8,k2_n6->t3,k2_n7->n3,k2_n7->n8,k2_n7->t1,k2_n7->t3,k2_n8->n4,k2_n8->t3,k2_n8->t2,k2_s1->t1,k2_s1->t2,k2_s1->t3,k2_s2->t1,k2_s2->t2,k2_s2->t3,k2_s3->t1,k2_s3->t2,k2_s3->t3,k3_s1->n1,k3_s1->n3,k3_s1->n5,k3_s2->n1,k3_s2->n3,k3_s3->n2,k3_n1->n2,k3_n1->n4,k3_n1->n7,k3_n2->n6,k3_n2->n8,k3_n3->n2,k3_n3->n4,k3_n3->n8,k3_n4->n7,k3_n4->n8,k3_n4->t2,k3_n5->n2,k3_n5->n6,k3_n5->n7,k3_n6->n7,k3_n6->n8,k3_n6->t3,k3_n7->n3,k3_n7->n8,k3_n7->t1,k3_n7->t3,k3_n8->n4,k3_n8->t3,k3_n8->t2,k3_s1->t1,k3_s1->t2,k3_s1->t3,k3_s2->t1,k3_s2->t2,k3_s2->t3,k3_s3->t1,k3_s3->t2,k3_s3->t3,k4_s1->n1,k4_s1->n3,k4_s1->n5,k4_s2->n1,k4_s2->n3,k4_s3->n2,k4_n1->n2,k4_n1->n4,k4_n1->n7,k4_n2->n6,k4_n2->n8,k4_n3->n2,k4_n3->n4,k4_n3->n8,k4_n4->n7,k4_n4->n8,k4_n4->t2,k4_n5->n2,k4_n5->n6,k4_n5->n7,k4_n6->n7,k4_n6->n8,k4_n6->t3,k4_n7->n3,k4_n7->n8,k4_n7->t1,k4_n7->t3,k4_n8->n4,k4_n8->t3,k4_n8->t2,k4_s1->t1,k4_s1->t2,k4_s1->t3,k4_s2->t1,k4_s2->t2,k4_s2->t3,k4_s3->t1,k4_s3->t2,k4_s3->t3,Xik1s1->n1,Xik1s1->n3,Xik1s1->n5,Xik1s2->n1,Xik1s2->n3,Xik1s3->n2,Xik1n1->n2,Xik1n1->n4,Xik1n1->n7,Xik1n2->n6,Xik1n2->n8,Xik1n3->n2,Xik1n3->n4,Xik1n3->n8,Xik1n4->n7,Xik1n4->n8,Xik1n4->t2,Xik1n5->n2,Xik1n5->n6,Xik1n5->n7,Xik1n6->n7,Xik1n6->n8,Xik1n6->t3,Xik1n7->n3,Xik1n7->n8,Xik1n7->t1,Xik1n7->t3,Xik1n8->n4,Xik1n8->t3,Xik1n8->t2,Xik1s1->t1,Xik1s1->t2,Xik1s1->t3,Xik1s2->t1,Xik1s2->t2,Xik1s2->t3,Xik1s3->t1,Xik1s3->t2,Xik1s3->t3,Xik2s1->n1,Xik2s1->n3,Xik2s1->n5,Xik2s2->n1,Xik2s2->n3,Xik2s3->n2,Xik2n1->n2,Xik2n1->n4,Xik2n1->n7,Xik2n2->n6,Xik2n2->n8,Xik2n3->n2,Xik2n3->n4,Xik2n3->n8,Xik2n4->n7,Xik2n4->n8,Xik2n4->t2,Xik2n5->n2,Xik2n5->n6,Xik2n5->n7,Xik2n6->n7,Xik2n6->n8,Xik2n6->t3,Xik2n7->n3,Xik2n7->n8,Xik2n7->t1,Xik2n7->t3,Xik2n8->n4,Xik2n8->t3,Xik2n8->t2,Xik2s1->t1,Xik2s1->t2,Xik2s1->t3,Xik2s2->t1,Xik2s2->t2,Xik2s2->t3,Xik2s3->t1,Xik2s3->t2,Xik2s3->t3,Xik3s1->n1,Xik3s1->n3,Xik3s1->n5,Xik3s2->n1,Xik3s2->n3,Xik3s3->n2,Xik3n1->n2,Xik3n1->n4,Xik3n1->n7,Xik3n2->n6,Xik3n2->n8,Xik3n3->n2,Xik3n3->n4,Xik3n3->n8,Xik3n4->n7,Xik3n4->n8,Xik3n4->t2,Xik3n5->n2,Xik3n5->n6,Xik3n5->n7,Xik3n6->n7,Xik3n6->n8,Xik3n6->t3,Xik3n7->n3,Xik3n7->n8,Xik3n7->t1,Xik3n7->t3,Xik3n8->n4,Xik3n8->t3,Xik3n8->t2,Xik3s1->t1,Xik3s1->t2,Xik3s1->t3,Xik3s2->t1,Xik3s2->t2,Xik3s2->t3,Xik3s3->t1,Xik3s3->t2,Xik3s3->t3,Xik4s1->n1,Xik4s1->n3,Xik4s1->n5,Xik4s2->n1,Xik4s2->n3,Xik4s3->n2,Xik4n1->n2,Xik4n1->n4,Xik4n1->n7,Xik4n2->n6,Xik4n2->n8,Xik4n3->n2,Xik4n3->n4,Xik4n3->n8,Xik4n4->n7,Xik4n4->n8,Xik4n4->t2,Xik4n5->n2,Xik4n5->n6,Xik4n5->n7,Xik4n6->n7,Xik4n6->n8,Xik4n6->t3,Xik4n7->n3,Xik4n7->n8,Xik4n7->t1,Xik4n7->t3,Xik4n8->n4,Xik4n8->t3,Xik4n8->t2,Xik4s1->t1,Xik4s1->t2,Xik4s1->t3,Xik4s2->t1,Xik4s2->t2,Xik4s2->t3,Xik4s3->t1,Xik4s3->t2,Xik4s3->t3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, MIN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,2,2,-2,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, E
